0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.43774920386247823,-0.4656833638455588,-0.0004737233752722791,-0.42134512999253826,-1.0251656884383933,-0.9695785912591609,1.5321858839213018,0.32957344260907845,-0.3295734426090784,-0.860523365976793,-0.8870567332219115,-0.5240807509193244,-0.5240807509193244,1.580942403121498,-0.5240807509193244,-0.7338280111665758,-0.5240807509193244,1.3847957408639984,-0.5240807509193244,-0.6377629442306191,-0.5240807509193244,-0.7947481828833275,-0.5240807509193244,1.2507621709153947,1.9101085967779812,-0.5583528077966375,-1.2000072181102386,-0.5276558483992174,-0.709649830765741,1.8424700235910254
-0.43774920386247823,0.8855367868020159,1.074753860742306,1.2558879118255366,-1.0251656884383933,-0.9695785912591609,-0.6526623241304862,0.32957344260907845,-0.3295734426090784,1.1620834942289857,1.1273236113860083,-0.5240807509193244,-0.5240807509193244,-0.6325341125809174,-0.5240807509193244,1.36271712824138,-0.5240807509193244,-0.7221281597646181,-0.5240807509193244,-0.6377629442306191,-0.5240807509193244,1.2582601905071666,-0.5240807509193244,1.2507621709153947,-0.523530443078904,1.7909823073088558,0.8333283207869295,-0.5276558483992174,-0.709649830765741,-0.5427496714714372
-0.43774920386247823,-1.2846046672683313,-1.3764991324160054,-1.0021511667931313,0.9754520769450179,1.0313759080646898,-0.6526623241304862,-3.034225064020537,3.034225064020537,-0.860523365976793,-0.8870567332219115,-0.5240807509193244,-0.5240807509193244,-0.6325341125809174,-0.5240807509193244,-0.7338280111665758,-0.5240807509193244,-0.7221281597646181,-0.5240807509193244,-0.6377629442306191,-0.5240807509193244,-0.7947481828833275,-0.5240807509193244,-0.7995125078560146,-0.523530443078904,-0.5583528077966375,0.8333283207869295,-0.5276558483992174,1.4091456893901597,-0.5427496714714372
-0.43774920386247823,-1.1617664717549154,0.17734598528095805,-0.9072922983317713,0.9754520769450179,-0.9695785912591609,-0.6526623241304862,0.32957344260907845,-0.3295734426090784,-0.860523365976793,1.1273236113860083,-0.5240807509193244,-0.5240807509193244,-0.6325341125809174,-0.5240807509193244,-0.7338280111665758,-0.5240807509193244,-0.7221281597646181,-0.5240807509193244,-0.6377629442306191,-0.5240807509193244,-0.7947481828833275,-0.5240807509193244,-0.7995125078560146,-0.523530443078904,-0.5583528077966375,0.8333283207869295,-0.5276558483992174,1.4091456893901597,-0.5427496714714372
-0.43774920386247823,-1.32555073243947,-0.09852384310160459,-0.3945126738438529,0.9754520769450179,-0.9695785912591609,1.5321858839213018,0.32957344260907845,-0.3295734426090784,1.1620834942289857,-0.8870567332219115,-0.5240807509193244,-0.5240807509193244,1.580942403121498,-0.5240807509193244,1.36271712824138,-0.5240807509193244,-0.7221281597646181,-0.5240807509193244,1.5679807192410251,-0.5240807509193244,-0.7947481828833275,-0.5240807509193244,-0.7995125078560146,-0.523530443078904,1.7909823073088558,0.8333283207869295,-0.5276558483992174,-0.709649830765741,-0.5427496714714372
-0.43774920386247823,-1.0389282762414995,0.15574172161244393,-0.7819636115161561,0.9754520769450179,-0.9695785912591609,-0.6526623241304862,0.32957344260907845,-0.3295734426090784,-0.860523365976793,1.1273236113860083,-0.5240807509193244,-0.5240807509193244,-0.6325341125809174,-0.5240807509193244,-0.7338280111665758,-0.5240807509193244,-0.7221281597646181,-0.5240807509193244,-0.6377629442306191,-0.5240807509193244,-0.7947481828833275,-0.5240807509193244,-0.7995125078560146,-0.523530443078904,-0.5583528077966375,0.8333283207869295,-0.5276558483992174,1.4091456893901597,-0.5427496714714372
-0.43774920386247823,-0.015276646963033904,-1.5260671116595634,-0.7410128832200165,0.9754520769450179,1.0313759080646898,1.5321858839213018,0.32957344260907845,-0.3295734426090784,-0.860523365976793,-0.8870567332219115,1.908102898734278,1.908102898734278,-0.6325341125809174,1.908102898734278,-0.7338280111665758,1.908102898734278,-0.7221281597646181,1.908102898734278,-0.6377629442306191,1.908102898734278,-0.7947481828833275,1.908102898734278,-0.7995125078560146,-0.523530443078904,1.7909823073088558,-1.2000072181102386,-0.5276558483992174,-0.709649830765741,1.8424700235910254
-0.43774920386247823,1.6225659598825113,-1.4978153822468916,-0.38691733087963903,0.9754520769450179,1.0313759080646898,1.5321858839213018,0.32957344260907845,-0.3295734426090784,-0.860523365976793,-0.8870567332219115,1.908102898734278,1.908102898734278,-0.6325341125809174,1.908102898734278,-0.7338280111665758,1.908102898734278,-0.7221281597646181,1.908102898734278,-0.6377629442306191,1.908102898734278,-0.7947481828833275,1.908102898734278,-0.7995125078560146,-0.523530443078904,1.7909823073088558,0.8333283207869295,1.8951746731013457,-0.709649830765741,-0.5427496714714372
-0.43774920386247823,-0.547575494187836,-0.8380544071391968,-0.6882103242722944,0.9754520769450179,-0.9695785912591609,-0.6526623241304862,-3.034225064020537,3.034225064020537,-0.860523365976793,-0.8870567332219115,-0.5240807509193244,-0.5240807509193244,-0.6325341125809174,-0.5240807509193244,-0.7338280111665758,-0.5240807509193244,1.3847957408639984,-0.5240807509193244,-0.6377629442306191,-0.5240807509193244,1.2582601905071666,-0.5240807509193244,-0.7995125078560146,-0.523530443078904,-0.5583528077966375,0.8333283207869295,-0.5276558483992174,1.4091456893901597,-0.5427496714714372
-0.43774920386247823,-0.9160900807280837,-1.4928297829387727,-0.9154514877169091,0.9754520769450179,-0.9695785912591609,1.5321858839213018,0.32957344260907845,-0.3295734426090784,-0.860523365976793,-0.8870567332219115,1.908102898734278,1.908102898734278,-0.6325341125809174,1.908102898734278,-0.7338280111665758,1.908102898734278,-0.7221281597646181,1.908102898734278,-0.6377629442306191,1.908102898734278,-0.7947481828833275,1.908102898734278,-0.7995125078560146,1.9101085967779812,-0.5583528077966375,0.8333283207869295,-0.5276558483992174,-0.709649830765741,-0.5427496714714372
